system:index,Longitude,PlotID,Type,description,doy-20140509,doy-20140525,doy-20140610,doy-20140626,doy-20140712,doy-20140728,doy-20140813,doy-20140829,doy-20140914,doy-20140930,doy-20150509,doy-20150525,doy-20150610,doy-20150626,doy-20150712,doy-20150728,doy-20150813,doy-20150829,doy-20150914,doy-20150930,evi-20140509,evi-20140525,evi-20140610,evi-20140626,evi-20140712,evi-20140728,evi-20140813,evi-20140829,evi-20140914,evi-20140930,evi-20150509,evi-20150525,evi-20150610,evi-20150626,evi-20150712,evi-20150728,evi-20150813,evi-20150829,evi-20150914,evi-20150930,geometry,name,ndvi-20140509,ndvi-20140525,ndvi-20140610,ndvi-20140626,ndvi-20140712,ndvi-20140728,ndvi-20140813,ndvi-20140829,ndvi-20140914,ndvi-20140930,ndvi-20150509,ndvi-20150525,ndvi-20150610,ndvi-20150626,ndvi-20150712,ndvi-20150728,ndvi-20150813,ndvi-20150829,ndvi-20150914,ndvi-20150930,summaryQA-20140509,summaryQA-20140525,summaryQA-20140610,summaryQA-20140626,summaryQA-20140712,summaryQA-20140728,summaryQA-20140813,summaryQA-20140829,summaryQA-20140914,summaryQA-20140930,summaryQA-20150509,summaryQA-20150525,summaryQA-20150610,summaryQA-20150626,summaryQA-20150712,summaryQA-20150728,summaryQA-20150813,summaryQA-20150829,summaryQA-20150914,summaryQA-20150930,.geo
1284,-114.07207,828.0,Biomass,,140,149,174,183,206,212,240,249,263,279,129,159,165,177,200,218,232,243,271,273,2067,2442,2319,2177,2014,2070,1664,1636,1494,1408,1904,2585,2589,2348,2059,1923,2004,1703,1719,1463,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.07207,45.87001]}",,4441,4769,4413,4216,4039,3459,3358,3185,3023,2931,3757,5178,4320,4568,4048,3700,3832,3328,3305,3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.07207,45.87001]}"
1280,-114.06641,824.0,Biomass,,141,149,174,190,201,212,226,249,263,279,129,159,163,179,200,211,227,243,263,277,2605,2921,2862,2858,2526,2434,2285,2206,1863,1679,1950,2812,3163,2844,2207,2338,2301,1752,1962,1677,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.06641,45.86584]}",,4472,5396,5519,5229,4518,3817,4395,4091,3890,3803,4274,5984,5606,4887,4586,4568,4353,3850,3536,3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.06641,45.86584]}"
1273,-113.95455,795.0,Biomass,,142,156,174,181,208,210,240,245,268,279,129,159,163,181,195,211,227,243,270,277,1697,2388,2487,2669,2431,2727,2243,2342,1906,1837,1791,2520,2920,3004,2812,2582,2414,2328,2020,1957,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95455,45.95848]}",,4196,5592,5342,6072,5072,4985,4803,5322,4774,3928,4128,5564,5501,5311,5039,5149,4811,4461,4106,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95455,45.95848]}"
1272,-113.95188,794.0,Biomass,,142,148,174,183,208,210,238,249,258,279,129,159,163,177,200,223,227,254,264,273,2291,3722,2833,2786,2737,2747,2656,2664,2757,2282,2260,2835,3095,3053,2933,2730,2552,2764,2379,2537,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95188,45.9603]}",,5551,6165,6319,6085,5893,5109,6483,5873,5513,5412,4980,6770,5847,6644,6699,6407,5389,5424,5935,5695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95188,45.9603]}"
1276,-113.95681,798.0,Biomass,,142,160,174,183,201,210,238,249,268,279,129,159,163,179,195,223,227,255,264,277,2171,2854,2737,2890,2960,3023,2644,2747,2441,2073,2300,2811,3027,3046,2864,2778,2485,2441,2368,2463,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95681,45.96472]}",,5143,5664,5933,6027,5600,5472,6250,5737,5695,4775,5194,6432,5827,5777,5503,6294,5152,5718,5524,5138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95681,45.96472]}"
1274,-113.95483,796.0,Biomass,,142,160,174,183,208,210,240,249,263,279,129,159,163,179,200,211,227,255,264,277,2257,2864,2878,2918,2963,3002,2960,2891,2443,2205,2178,2743,3139,3255,2816,2775,2758,2505,2502,2697,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95483,45.96429]}",,5439,5889,6384,6403,6060,5475,6263,6027,5893,5244,5008,6553,6091,6226,6314,5988,5706,6151,5957,5406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95483,45.96429]}"
1275,-113.95618,797.0,Biomass,,142,156,174,192,208,210,240,245,263,279,129,159,163,179,200,211,227,255,264,277,2171,2647,2755,3030,2700,3027,2615,2521,2274,2017,2081,2811,3036,3103,2918,2829,2663,2441,2368,2364,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95618,45.96253]}",,5143,6360,5915,6043,5389,5503,5484,5992,5272,4700,4854,6432,5862,5674,5960,5660,5264,5718,5524,4789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.95618,45.96253]}"
1263,-113.99016,726.0,Biomass,,142,160,174,192,208,210,240,249,263,279,129,159,163,179,200,211,227,243,264,273,2471,2732,3086,3090,3158,3135,2611,2688,1957,1795,2165,2967,3415,3720,3152,3005,2746,2317,2131,1822,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.99016,45.96098]}",,5884,5945,6530,6321,6446,5885,6347,6196,5403,5812,5503,7316,6739,6768,7087,6403,5940,5489,6478,5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.99016,45.96098]}"
1262,-113.99464,725.0,Biomass,,141,160,174,183,208,210,240,249,258,279,129,156,163,179,200,211,227,255,264,277,2466,2324,2875,2945,2809,2921,2584,2509,2367,1792,2006,3161,3264,3497,2810,2860,2495,2134,2064,1612,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.99464,45.96274]}",,4980,5563,6329,6357,6030,5561,6133,5105,5522,4518,4754,6053,6158,6524,6090,5690,5314,5909,5340,4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.99464,45.96274]}"
1261,-113.99289,724.0,Biomass,,142,160,174,192,208,210,226,249,263,279,129,159,163,179,200,211,227,243,264,277,2251,2900,3145,2936,2809,2921,3192,2455,2286,1698,2087,3078,3579,3497,3022,2883,2749,2281,2139,2306,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.99289,45.96105]}",,5353,6048,6600,6126,6030,5561,6307,5882,5849,5549,5186,7071,6855,6524,6740,6169,5853,5414,6068,5954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.99289,45.96105]}"
1265,-113.99715,728.0,Biomass,,142,156,172,192,208,210,238,249,268,283,129,156,170,181,200,211,227,252,264,273,2306,2748,2926,2831,2979,2970,1359,2711,2133,2444,2215,3588,3386,4118,2850,2570,2881,2301,2263,2313,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.99715,45.95926]}",,5346,6599,6697,5840,6132,5466,5415,6034,6070,5695,5243,6434,6734,6707,6424,5466,5998,5278,6000,5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.99715,45.95926]}"
1258,-114.03149,720.0,Biomass,,141,146,174,183,206,210,226,245,263,283,133,159,163,179,195,223,227,255,268,273,2362,2871,2801,2827,2384,2325,2370,1915,1812,1999,2652,2647,3092,2680,2660,2135,2376,1933,1922,1815,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03149,45.99997]}",,4215,4943,5308,5183,4920,3772,4458,4501,3559,3689,4434,5874,5260,4756,4642,4596,4456,4360,3733,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03149,45.99997]}"
1259,-114.03711,722.0,Biomass,,141,149,174,188,208,212,237,249,263,279,133,159,170,179,195,211,227,255,264,288,2317,2109,2061,2503,1905,2137,2581,1788,1641,1508,1985,2440,2350,2308,1989,1859,1667,1869,1468,1869,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03711,46.00112]}",,4086,4439,4192,5238,3743,3664,4675,3476,3596,3471,3596,5057,4546,4295,3491,3612,3104,3893,3270,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03711,46.00112]}"
1250,-114.03886,701.0,Biomass,,141,149,174,188,208,212,237,249,263,279,133,159,170,179,195,211,227,255,264,288,2317,2109,2061,2503,1905,2137,2581,1788,1641,1508,1985,2440,2350,2308,1989,1859,1667,1869,1468,1869,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03886,46.00204]}",,4086,4439,4192,5238,3743,3664,4675,3476,3596,3471,3596,5057,4546,4295,3491,3612,3104,3893,3270,3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03886,46.00204]}"
1257,-114.03681,719.0,Biomass,,141,160,174,183,208,210,240,249,263,279,133,156,163,179,195,211,227,255,268,277,2615,2965,2899,2874,3030,3244,2547,2273,1918,1670,2397,3326,3170,3297,3372,2735,2503,2192,2114,2231,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03681,46.00475]}",,4994,5828,6041,6073,6073,5778,5874,5168,5122,5170,4614,6119,6216,6196,6291,5727,5212,5374,4777,4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03681,46.00475]}"
1251,-114.03786,702.0,Biomass,,141,160,174,192,208,210,240,249,263,279,133,156,163,179,195,211,227,243,264,277,2649,2965,3049,3236,3030,3174,2547,2702,2308,2101,2923,3326,3304,3327,3382,2835,2665,2458,2398,2231,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03786,46.0072]}",,5044,5828,6177,5854,6073,5438,5874,5445,4893,4904,5421,6119,5815,5815,5846,5393,4965,4714,5424,4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.03786,46.0072]}"
1249,-114.0382,700.0,Biomass,,141,160,174,192,208,210,240,249,263,279,133,156,163,179,195,211,227,243,264,277,2649,2965,3049,3236,3030,3174,2547,2702,2308,2101,2923,3326,3304,3327,3382,2835,2665,2458,2398,2231,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.0382,46.00791]}",,5044,5828,6177,5854,6073,5438,5874,5445,4893,4904,5421,6119,5815,5815,5846,5393,4965,4714,5424,4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.0382,46.00791]}"
1252,-114.0345,703.0,Biomass,,141,156,174,185,208,210,226,251,268,283,133,156,170,177,195,224,227,255,264,278,2417,2597,2380,2749,2456,2594,2409,2484,2113,2071,2397,2676,2843,2834,2262,3001,2153,2214,1793,2101,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.0345,46.00219]}",,4603,5987,5104,4961,4748,4571,4911,5007,5114,4090,4614,4942,5761,6003,4424,5385,4109,5412,4656,4673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.0345,46.00219]}"
1260,-114.02902,723.0,Biomass,,141,156,174,190,204,210,240,245,268,279,133,159,163,179,195,211,227,255,271,273,2359,2817,2661,2858,2092,2594,2151,2157,1945,1524,2533,2969,2998,2934,2777,2323,2250,1813,1650,1606,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.02902,46.00322]}",,4504,6013,5338,5355,5585,4371,4438,4841,4541,3809,4571,6099,5404,5179,5001,4555,4346,4428,4489,3739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.02902,46.00322]}"
1269,-114.02577,790.0,Biomass,,140,156,174,185,206,217,240,249,263,279,129,159,163,177,200,218,228,254,264,278,2024,2584,2759,3578,2868,2515,2137,2550,1837,1276,1962,3041,3191,3174,2800,2801,997,2432,1741,1707,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.02577,46.11963]}",,5462,6382,6221,6393,6627,5390,5474,6090,5379,4506,4963,7120,6406,6722,6555,6296,1554,5525,5525,6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.02577,46.11963]}"
1271,-114.02791,793.0,Biomass,,140,156,174,185,206,217,240,249,263,279,129,159,163,177,200,218,228,254,264,278,2024,2584,2759,3578,2868,2515,2137,2550,1837,1276,1962,3041,3191,3174,2800,2801,997,2432,1741,1707,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.02791,46.11995]}",,5462,6382,6221,6393,6627,5390,5474,6090,5379,4506,4963,7120,6406,6722,6555,6296,1554,5525,5525,6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.02791,46.11995]}"
1270,-114.02837,791.0,Biomass,,140,160,174,185,208,217,240,256,258,279,129,156,163,177,200,211,228,252,264,278,2024,3166,2932,3440,2992,2756,2542,2277,2320,1848,2009,3400,3334,3092,2811,2851,914,2359,2102,1919,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.02837,46.11875]}",,5462,6224,6622,6346,6463,5714,6135,5715,5605,5588,5174,6412,6559,6716,6661,6141,1428,5786,5966,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.02837,46.11875]}"
1268,-114.02909,789.0,Biomass,,140,156,174,185,206,217,240,249,263,279,129,159,163,177,200,218,228,254,264,278,2024,2584,2759,3578,2868,2515,2137,2550,1837,1276,1962,3041,3191,3174,2800,2801,997,2432,1741,1707,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.02909,46.1199]}",,5462,6382,6221,6393,6627,5390,5474,6090,5379,4506,4963,7120,6406,6722,6555,6296,1554,5525,5525,6033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-114.02909,46.1199]}"
1375,-113.6487,1057.0,Biomass,,143,153,172,192,208,215,238,245,268,283,129,159,163,177,200,211,226,255,271,273,2618,2216,1720,1984,2020,1939,1495,1476,1532,1330,1573,1649,1888,1665,1721,1727,2553,1525,1347,1263,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.6487,46.41428]}",,6344,6466,6882,6782,6987,6575,7139,7308,7809,6655,6255,7093,6689,6568,7302,6621,6823,7751,8174,7632,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.6487,46.41428]}"
1376,-113.65273,1059.0,Biomass,,143,148,172,192,208,215,240,245,265,283,129,159,163,179,200,211,226,255,271,273,2550,2421,1714,2051,1840,1775,1533,1520,1111,1260,1534,1656,1960,2033,1632,1730,2491,1512,1229,1191,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.65273,46.41322]}",,6252,6211,6928,6578,6676,6636,6723,7164,6657,6611,6504,7294,6393,6570,6822,6413,6711,7405,7748,7103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.65273,46.41322]}"
1379,-113.67832,1065.0,Biomass,,143,157,172,192,206,222,238,249,268,283,129,159,170,177,200,211,225,255,271,277,2753,2527,2031,2489,2260,2272,2195,2394,2205,2124,1528,2070,2351,2164,2137,2325,2093,2064,2002,2275,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.67832,46.44672]}",,3493,5715,6678,6308,6662,6818,6683,6338,7389,6354,3351,6770,6342,6463,6239,6320,6632,7098,7547,6368,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.67832,46.44672]}"
1378,-113.67847,1063.0,Biomass,,143,157,172,192,208,222,238,249,268,283,129,159,176,177,200,211,225,255,271,277,2753,2476,2031,2460,2347,2152,1727,2282,1994,2042,1538,1770,2820,2173,1990,2206,2093,1816,2002,2110,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.67847,46.4474]}",,3493,4206,6678,6430,6509,6768,6736,6532,7546,6510,3545,6655,7025,6748,5990,6312,6632,7211,7547,6480,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.67847,46.4474]}"
1377,-113.68022,1061.0,Biomass,,143,157,172,192,206,222,238,249,268,283,129,159,170,177,200,211,225,255,271,277,2753,2527,2031,2489,2260,2272,2195,2394,2205,2124,1528,2070,2351,2164,2137,2325,2093,2064,2002,2275,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.68022,46.44749]}",,3493,5715,6678,6308,6662,6818,6683,6338,7389,6354,3351,6770,6342,6463,6239,6320,6632,7098,7547,6368,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.68022,46.44749]}"
1353,-113.6879,1026.0,Biomass,,143,157,172,192,208,222,238,245,268,283,129,159,163,177,200,211,225,255,271,277,1307,2124,1659,2057,1974,1738,1452,1726,1925,1870,1148,1613,1975,1994,1695,1836,1680,1623,1742,1994,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.6879,46.45065]}",,2274,4182,6348,6164,6406,6565,6441,6678,7260,6026,2571,6371,5909,6314,6517,6095,6477,6812,7606,6108,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.6879,46.45065]}"
1354,-113.68591,1028.0,Biomass,,143,157,172,192,206,222,238,245,268,283,129,159,163,177,200,211,225,255,270,273,1307,1906,1616,2358,1899,2090,1831,1787,1684,2174,1076,1822,2160,1994,2123,2304,2056,1764,1816,1541,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.68591,46.45114]}",,2274,3077,5169,5849,6674,6544,6413,6815,7400,5657,2093,6458,5840,6314,6823,6110,6560,7224,6161,6832,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.68591,46.45114]}"
1388,-113.72504,1080.0,Biomass,,141,149,172,192,208,210,240,249,265,283,129,159,163,177,202,220,225,255,263,273,2867,2287,2395,2764,2632,2855,2342,2335,2274,2626,1986,2030,2661,2193,2394,2881,2306,2135,2490,2067,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.72504,46.51945]}",,6701,6702,7052,6976,7271,7017,7018,6974,6898,7122,6450,7248,6815,7433,7097,6758,6991,7565,7021,7254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.72504,46.51945]}"
1385,-113.72901,1076.0,Biomass,,141,149,172,192,208,210,240,245,268,283,129,159,163,177,202,220,225,255,271,273,2861,2314,2367,2889,2868,3143,2529,2533,2214,2582,2045,2327,2668,2400,2386,3058,2310,1994,2059,2028,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.72901,46.51913]}",,6403,6801,7111,6836,6804,6781,6493,7246,7345,6560,6256,7048,6460,7034,6749,6430,6916,7518,7236,7159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.72901,46.51913]}"
1387,-113.72807,1079.0,Biomass,,141,149,172,192,208,210,240,249,268,283,129,158,163,177,202,220,225,255,271,277,2860,2314,2395,2819,2603,3143,2361,2719,2354,2641,2045,2858,2619,2311,2476,2975,2306,2130,2272,2751,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.72807,46.52]}",,6519,6801,7052,6983,7198,6781,6863,6589,7421,6865,6256,6233,6546,6932,6951,6618,6991,7537,7456,6537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.72807,46.52]}"
1386,-113.72647,1078.0,Biomass,,141,149,172,192,208,210,240,249,265,283,129,159,163,177,202,220,225,255,263,273,2867,2287,2395,2764,2632,2855,2342,2335,2274,2626,1986,2030,2661,2193,2394,2881,2306,2135,2490,2067,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.72647,46.51959]}",,6701,6702,7052,6976,7271,7017,7018,6974,6898,7122,6450,7248,6815,7433,7097,6758,6991,7565,7021,7254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.72647,46.51959]}"
1392,-113.75525,1084.0,Biomass,,133,153,172,192,206,210,238,245,268,279,130,158,163,179,202,211,225,255,271,287,1735,2122,1986,2383,1925,2707,1875,1911,1862,1701,2655,2679,2387,2566,2116,1985,1683,1732,1658,1738,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75525,46.50706]}",,5425,4884,6553,6443,6925,6383,7111,7038,7236,6504,6027,5998,6311,6500,6525,6272,5082,7270,7223,7407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75525,46.50706]}"
1391,-113.75729,1083.0,Biomass,,133,149,172,187,206,210,240,245,263,283,129,159,163,183,202,224,225,254,263,287,1619,1712,1806,2384,1925,2044,1718,1565,1742,1848,1593,1755,2251,2774,1607,2421,1530,2165,2196,1738,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75729,46.5064]}",,5537,5636,6702,5212,6925,4396,4534,6907,5263,6413,5606,6392,6585,6279,4496,5861,5482,5942,5909,7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75729,46.5064]}"
1390,-113.75485,1082.0,Biomass,,133,149,172,187,208,210,238,249,263,276,130,159,176,190,202,224,225,255,263,287,1655,1697,1972,2422,1983,2242,1728,1890,1891,2309,2655,1864,2754,2529,1712,2499,1732,1669,2204,1689,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75485,46.50572]}",,5142,5446,6227,5233,5172,4950,5207,4743,5260,5519,6027,5713,6232,5548,4777,5897,5078,5109,5179,6034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75485,46.50572]}"
1393,-113.75744,1085.0,Biomass,,133,149,172,189,208,210,240,249,265,279,130,159,176,179,202,218,225,255,270,278,1318,1712,1788,2562,2014,2044,1728,1822,1892,1844,2655,1871,2671,2270,1607,1605,1635,1600,1838,1837,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75744,46.50443]}",,4293,5636,5796,5609,5273,4396,4806,5042,4726,4614,6027,6324,5873,5702,4496,4795,5037,5125,4825,5766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75744,46.50443]}"
1389,-113.75902,1081.0,Biomass,,133,149,172,187,206,210,240,245,263,283,129,159,163,183,202,224,225,254,263,287,1619,1712,1806,2384,1925,2044,1718,1565,1742,1848,1593,1755,2251,2774,1607,2421,1530,2165,2196,1738,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75902,46.50681]}",,5537,5636,6702,5212,6925,4396,4534,6907,5263,6413,5606,6392,6585,6279,4496,5861,5482,5942,5909,7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75902,46.50681]}"
1355,-113.74872,1034.0,Biomass,,141,149,172,192,206,210,238,249,268,279,130,159,163,179,202,213,225,254,270,279,2734,1948,2058,2380,1967,2863,1956,2239,1968,2165,2549,2011,2321,2398,1991,2399,1783,2427,2212,2503,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.74872,46.50418]}",,6429,6402,6728,6145,6151,6179,6401,5923,6552,6215,6468,6446,5977,6044,5820,5661,5444,5859,5717,5933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.74872,46.50418]}"
1356,-113.75257,1035.0,Biomass,,133,149,172,192,208,210,238,249,268,279,130,160,163,179,202,211,225,255,271,278,1735,2105,1986,2365,2421,2739,1984,2154,1795,1609,2655,2742,2349,2598,2133,2075,1734,1680,1739,1729,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75257,46.5065]}",,5425,7165,6553,6425,7015,6321,6691,6702,6627,6415,6027,6407,6161,6564,6488,6116,5063,6910,6810,7928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.75257,46.5065]}"
1384,-113.76576,1075.0,Biomass,,142,153,174,187,208,210,238,245,268,279,129,159,163,179,202,220,225,255,271,287,1618,2234,1949,2613,1929,2469,1485,1599,1627,1877,1602,1758,2124,2171,1700,2311,1722,1489,1955,1973,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.76576,46.46345]}",,5251,4946,5568,5463,5227,5525,5667,5957,6188,5347,5223,6106,5096,5112,5271,5292,5017,5940,6007,6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.76576,46.46345]}"
1380,-113.76657,1071.0,Biomass,,142,157,174,188,204,217,238,245,268,279,129,159,163,177,200,218,225,255,271,287,1588,2381,2079,1937,1866,1986,1756,1732,1909,1708,1602,1791,2124,1750,1787,1798,1722,1489,1955,1973,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.76657,46.46227]}",,4921,5113,5458,6535,6113,4383,5080,5435,5946,4791,5223,6019,5096,5275,5579,4975,5017,5940,6007,6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-113.76657,46.46227]}"
